place_name,review_text,rating,published_at_date
Rise Hair Team,"To respond to the previous individual who asked why the business name changes; the salon name has changed (only once) since having been opened because of changes in the business structure :) This is the best salon in Ottawa. I have been seeing the owner (Nadia) at previous salons before she stepped out on her own starting Rise Hair Team for over 10 years for my colour. I work in the public sector and have daily (very heavy) interaction with the traveling public; I get compliments on my hair every single day. Men even notice my hair saying their wives have been trying to achieve a similar colour/style with no luck, and if *that* is not an indication of the level of quality of the service afforded ar this salon then I dont know what to tell you! The stylists at Rise (I have extensive personal experience with Nadia, Jen, Ang, and Natalie) will always go above and beyond to help you achieve your hair goals. They are knowledgeable professionals who know exactly how to get you the look you want, how to tackle hair nightmares, and will also impart their knowledge on you so you can take keep taking care of your hair after heading home. Bonuses worthy of a side note are: there is free parking on-site, they are located centrally downtown, and they use Kevin Murphy products. Not enough time to say enough great things.",5,15:23.4
Rise Hair Team,"Jen is an absolute magician. I was looking for a retro, Hollywood glam hairstyle for my wedding and did she ever deliver! My hair was gorgeous and stayed pristine all day, which is very difficult to do with asian hair. She did lots of research and really nailed the look! Jen also did the hair for my bridal party and mother of the bride. They all had wonderful experiences and she adapted their inspo photos to their hair type and overall look. Jen is fun, professional, and SO INCREDIBLE at what she does! Not to mention that she was running ahead of schedule! What a dream stylist to work with. As a certified wedding planner, I will definitely send my future brides her way.",5,15:23.5
Rise Hair Team,,5,15:23.5
Rise Hair Team,"THE BEST SALON in Ottawa so far, the staff is friendly, kind and super welcoming. The place is clean and gives out good vibes 10 out of 10 would recommend this place !!!",5,15:23.5
Rise Hair Team,,5,15:23.5
Rise Hair Team,Everyone on staff here is so nice and has a real passion for hair!,5,15:23.5
Rise Hair Team,,5,15:23.5
Rise Hair Team,,5,15:23.5
Rise Hair Team,,5,15:23.5
Royal Hair Ottawa,Royal hair is best hair and their Service is very nice,5,15:23.8
Royal Hair Ottawa,They are absolutely great. Love my new look,5,15:23.8
Royal Hair Ottawa,Thanks for your service i really love you guys Customer care You guys are the best,5,15:23.8
Royal Hair Ottawa,Been my go to braider for the better part of the year; wholly excellent service and amazing vibe all around. 100% recommend! Requested style: Simple All Back Cornrows (Men) Hair type: 3C/4A Stylist: Comfort (did amazing!),5,15:23.8
Royal Hair Ottawa,Great experience! Fun atmosphere & professional hairstylists. Thanks so much :),5,15:23.8
Royal Hair Ottawa,I love going there to get my hair done they do it the best,5,15:23.8
Royal Hair Ottawa,,5,15:23.8
Royal Hair Ottawa,"I won t go anywhere else for braids! I ve had twists, knotless braids, boho, and Fulani styles done here and I ve never been disappointed. I have colour blends of 2,3 or more colours and always get so many compliments. Love this place!",5,15:23.8
Royal Hair Ottawa,"Initially I did not have the right hair so the hairstylist was kind to rebook me in early to another day s appointment. Sadly despite this, I did not end up with the result I wanted. I wanted a short blunt bob and I showed many pictures of the look I was going for. After over 5 hours, I ended up with a shapeless weave. She was unable to fix it due to the hair I had being  too thin  on the ends. Very disappointed with the end result.",1,15:23.8
Royal Hair Ottawa,,1,15:23.8
Royal Hair Ottawa,,5,15:24.4
Royal Hair Ottawa,"If you are planning to come here for a sew in, don t.",1,15:24.4
Royal Hair Ottawa,,5,15:24.4
Royal Hair Ottawa,,5,15:24.4
Royal Hair Ottawa,,1,15:24.4
Royal Hair Ottawa,,5,15:24.4
Royal Hair Ottawa,"Tried this salon for the first time because of the good reviews and Im very satisfied with the work! Booking was easy, braider was skilled, knowledgeable, professional and speedy! As far as price, you might be able to get similar for a bit less with an amateur braider at home somewhere, but you wont get the quality service and peace of mind that you will get at Royal Hair Ottawa. I loved being able to just show up with my hair, not worrying about anything else and come out with professionally done hair! Will definitely be back for more braids or other hairdos!",5,15:24.4
Royal Hair Ottawa,Efficient people. They know what they are doing. I recommend you to do maintenance dreadlocks.,5,15:24.4
Royal Hair Ottawa,My experience has been extremely great. i highly recommend this ladies,5,15:24.4
Royal Hair Ottawa,"Amazing top notch customer service, they listen, which is very important for a place that s in control of doing your hair. That s just their customer service, their service is elite. I 100% recommend this place to get your hair done; they re worth the money.",5,15:24.4
Royal Hair Ottawa,,5,15:24.9
Royal Hair Ottawa,"A very friendly stylist did my dreads (interlock method). But have a lot of hair - I went in advance to get an estimate in person, but it still took twice as long as they initially said (they assured me repeatedly it would take 2 hours). It would have been nice to get an hourly price. Also wasnt super neat. Ive been getting my dreads done for 8+ years and I also usually get dreads trimmed and braided/styled...but that was not included here.",4,15:24.9
Royal Hair Ottawa,"Above and beyond my expectations. Love love love my braids! Cant wait to try something different next time. Comfort was so lovely, professional and just amazing. Thank you so much.",5,15:24.9
Royal Hair Ottawa,"Listen, its been three weeks and my hair is still looking day-one fresh and neat. Im not going to lie, these passion twists have me acting up a little. Seriously, these ladies are great at what they do. Theres a sense of community and sisterhood in that room: lots of laughs and just feeling comfortable. Theyre super gentle with your scalp, no need for Tylenol or sleeping at a 90 degree angle. You cant find better hours elsewhere and they have a great booking/reservation system! Unfortunately for them, they will be seeing my yapper self again. Thanks again, and I wish you guys all the best this year.",5,15:24.9
Royal Hair Ottawa,"Excellent service, great atmosphere and I absolutely love my braids",5,15:24.9
Royal Hair Ottawa,Amazing people always the best,5,15:24.9
Royal Hair Ottawa,"I came back to update my review. My experience at Royal Hair was phenomenal. They were kind enough to redo my hair style without a problem after I expressed my concerns, and accommodated me so fast. The salon is very lovely and the braider I had was LOVELY! I showed them the picture inspo I wanted and they went above and beyond to do it. I LOVE my hair! I will definitely be coming back from now on. I recommend this place 100%. 10/10 on customer service 100/10 on quality of their service.",5,15:24.9
Royal Hair Ottawa,"If you re looking for a business that s super professional with amazing results, you ve found the right one. Been coming here for years and have never felt anything but confident!",5,15:24.9
Royal Hair Ottawa,"I am in loove with my Knoless braids! This is the best place I ve been so far, I got my hair done beautifully, fast and they have great price! Definitely recommend ladies!",5,15:25.0
Royal Hair Ottawa,,5,15:25.0
Royal Hair Ottawa,I was able to book an appointment and get my hair done all on the same day.  Very clean and modern salon.  My son and I were able to get her hair done at the same time.  They were up front and clear about the.  The appointments were on time as well which I really appreciate it and really is unheard of in the industry.  Lovely ladies!  Highly recommend them.,5,15:25.5
Royal Hair Ottawa,My son is always happy with her work. Excellent service. Highly recommend!,5,15:25.5
Royal Hair Ottawa,I took my wife there and the lady is very friendly and kind hearted. She was gentle with my wife s hair. One thing is that I don t understand it took too long do hair. I will ask her if she gives hair cut as well?,5,15:25.5
Royal Hair Ottawa,"Royal hair Ottawa ,theyre the best their service is really good,their prices are really affordable their are really good in what they do.",5,15:25.5
Royal Hair Ottawa,,5,15:25.5
Royal Hair Ottawa,Customer service was on point and braids perfect Just contact her for all your braids Service:,5,15:25.6
Royal Hair Ottawa,The people that work there are very friendly. They did my hair fast too! 10/10 experience!,5,15:25.6
Royal Hair Ottawa,"Amazing service, even though I showed up late I was well received.",5,15:25.6
Royal Hair Ottawa,"If I could rate less I would. My cousin had an appointment for 11:15 and was dropped off at 11. They proceeded to leave his messages on seen, not answer their work phone, or check the door for him. He was left outside waiting for 45 minutes before being seen. Now, the business is still telling me it is his fault as he was late, when he was not. Beyond disappointing for a business to not take accountability for ignoring texts and phone calls and not checking the front door, and instead insist he was late. Horrendous business.",1,15:25.6
Royal Hair Ottawa,Great service comfort is extremely nice very understanding on whatever hairstyle you would like to do prices are pretty affordable so if you ever want to get your hair done whether its braids cornrows or weaves and wigs comfort will hook you up shes amazing an extremely professional yall better check her out you wont be disappointed,5,15:25.6
Royal Hair Ottawa,"I have been a loyal client of Royal Hair Ottawa for the past 5 years, and I cant express enough how grateful I am to have found such a gem. The two hardworking and amazing sisters who own and operate this establishment are absolute hair maestros. Their braiding skills are unparalleled, and every visit feels like catching up with old friends. Their versatility in services is truly impressive   whether Im looking for a stylish new braided look, a quick touch-up, or even an entirely new hair transformation, they always deliver with precision and finesse. What amazes me the most is their lightning-fast speed. They manage to create intricate and stunning braids in a fraction of the time it takes elsewhere, all while maintaining the highest quality. Its not just about the exceptional hair skills; its also about the warm and inviting atmosphere theyve cultivated. The salon radiates positivity, making every visit a delightful experience. The sisters passion for their craft and dedication to their clients are evident in every interaction. I can confidently say that this salon is a haven for those seeking top-notch hair services coupled with a personal touch. If youre looking for talented stylists who can weave magic into your hair while making you feel like a valued friend, look no further. Five years of consistent excellence speak volumes, and Im excited to continue my journey with these remarkable sisters. Thank you for always making me look and feel my best! Halima :)",5,15:26.1
Royal Hair Ottawa,Been going here for years! One and only place I go for my braids after trying several other places! Excellent service and great prices! Always a very satisfied customer! I wouldn t go anywhere else!,5,15:26.1
Royal Hair Ottawa,"Excellent care, great services,  fun filled place to make hair",5,15:26.1
Royal Hair Ottawa,"Amazing experience! Comfort is very professional, always on time, and I really love her technique for braids. I wouldn t go anywhere else in the city!",5,15:26.1
Royal Hair Ottawa,"Comfort is professional, punctual, and reasonably priced. I was so pleased with her services that I had my Mom and niece get their hair done as well",5,15:26.1
Royal Hair Ottawa,"It was my first time doing braids, they finished my braids pretty quicky. The result was amazing. They always make sure that they understand your needs. I Loved it!",5,15:26.1
Royal Hair Ottawa,Excellent service.  My braids lasted about 8 weeks.  First time getting them and I will definitely be back.  Highly recommend!,5,15:26.1
Royal Hair Ottawa,Fast and friendly service with Royal Hair Ottawa. Very happy how my braids turned out. Highly recommend.,5,15:26.1
Royal Hair Ottawa,Very fast and efficient. I was satisfied with my hair.,5,15:26.1
Royal Hair Ottawa,"Very friendly, fast and clean.",5,15:26.1
Maxim Hair Design,Tracy is my favourite hair dresser. She is so kind and welcoming.,5,15:26.7
Maxim Hair Design,,5,15:26.7
Maxim Hair Design,Tracy is amazing. Very friendly and excellent service. The prices also quite affordable. Definitely recommend this place!,5,15:26.7
Maxim Hair Design,I did a perm and haircut today. Tracy was the amazing hairstylist. With affordable prices and outstanding customer service I would highly recommend people to check out their store.,5,15:26.7
Maxim Hair Design,Price have gone up but so did everywhere else,4,15:26.7
Maxim Hair Design,Tracy is excellent,5,15:26.7
Maxim Hair Design,,4,15:26.7
Maxim Hair Design,Ive been going to Silvia for almost 20 years!!,5,15:26.7
Maxim Hair Design,,1,15:26.7
Maxim Hair Design,"been going here for years, can t imagine going somewhere else",5,15:26.7
Maxim Hair Design,,5,15:27.2
Maxim Hair Design,,5,15:27.2
Maxim Hair Design,Always amazing service! Sylvie and Tracy are the best.,5,15:27.2
Maxim Hair Design,"Good and friendly staff, although in my upper lip wax to get rid of the hair from the corner of my mouth the hot wax touched both sides of my lips and the pull from the strip was painful. The intentions were good but the next day both sides of my lips were burnt and hurt while eating or speaking. I would still go there and ask them to avoid putting the wax too close to my lips..",3,15:27.3
Maxim Hair Design,,5,15:27.3
Maxim Hair Design,Tracy is absolutely the best! She is knowledgeable with great humour! Maxim Hair Design is extremely flexible with appointments and they re always pleasant to deal with.,5,15:27.3
Maxim Hair Design,Friendly service but I do recommend making appointment before heading in.,4,15:27.3
Maxim Hair Design,"Going here for 12 years running. Super fast, great quality, and the ladies are all super friendly",5,15:27.3
Maxim Hair Design,,5,15:27.3
Maxim Hair Design,,5,15:27.3
Maxim Hair Design,"Sylvia was amazing, and very friendly. She did an excellent job on my hair while providing friendly conversation. I dont live in Ottawa, but if I did, she would easily be my regular hair stylist. I highly recommend this place.",5,15:27.8
Maxim Hair Design,,5,15:27.8
Maxim Hair Design,,5,15:27.8
Maxim Hair Design,Best haircut place,5,15:27.8
Maxim Hair Design,Tracy has been cutting my hair for years and I can only great things!,5,15:27.8
Maxim Hair Design,,5,15:27.8
Maxim Hair Design,,5,15:27.8
Maxim Hair Design,"Absolutely have to visit and have hair cut done recently,i would recommend u to ask for Lan.she is wonderful and i m really satisfying for my hair style.",5,15:27.8
Maxim Hair Design,"Been going here for haircuts for years now. Always happy about my haircuts, they cut it just the way I want it.",5,15:27.8
Maxim Hair Design,,5,15:27.8
Maxim Hair Design,,5,15:28.4
Maxim Hair Design,,5,15:28.4
Maxim Hair Design,,5,15:28.4
Maxim Hair Design,Tracy is super nice and an excellent stylist,5,15:28.4
Maxim Hair Design,Staff are pleasant and helpful.,5,15:28.4
Maxim Hair Design,,4,15:28.4
Maxim Hair Design,Excellent service. Tracy is the best!!!,5,15:28.4
Maxim Hair Design,,5,15:28.4
Maxim Hair Design,BE CAREFUL prices are not shown anywhere and it can get VERY expensive (200$+),1,15:28.4
Maxim Hair Design,Tracy is the best hairdresser ever!,5,15:28.4
Maxim Hair Design,"Sylvie and Tracy have been cutting my hair since I was a teen, and they never disappoint. Very friendly and professional service for reasonable prices.",5,15:28.9
Maxim Hair Design,,5,15:28.9
Maxim Hair Design,Sylvie is great and friendly.,5,15:28.9
Maxim Hair Design,,5,15:29.0
Maxim Hair Design,"I decided stupidly to try and dye my roots myself last week, Ive always had very blond hair and thought I would save money and do it myself...WRONG!!!   I ended up with brassy orange roots..  I called  Sylvie at Maxim and she had me come right over even though it was pretty late in the afternoon.  She fixed my hair and was extremely kind..Needless to say I have my perfect platnum back thanks to Sylvie..I really would recommend this salon, very friendly and they know what their doing!  Thank you, Thank you..You saved me from looking like a pumpkin! . Sonya",5,15:29.0
Maxim Hair Design,They did a great job! Price was $20 for a cut. No wash.  Tracy was very friendly and talkative. She was working alone today. It was starting to get really busy after I showed up. Next time Ill call ahead. Id recommend calling for an appointment to avoid a wait. Its open on Sundays which is great!,5,15:29.0
Maxim Hair Design,"Worst dye job I had ever had.  I asked Sylvia for ombre, she dyed half of my hair jet black and left the other half platinum blonde.   Then she refused to correct it.  Would not recommend this place.",1,15:29.0
Maxim Hair Design,Best haircut Ive ever had ! Thank you Tracy ! Friendly service and great prices . Will definitely be going back !,5,15:29.0
Maxim Hair Design,I always go here,5,15:29.0
Maxim Hair Design,Great service!,5,15:29.0
Fabulous Barbershop,Had an awesome haircut with Fan. I will be back!,5,15:29.5
Fabulous Barbershop,"I have been coming to Fabulous Barbershop for years now, never disappoints! Great service and great cuts everytime.",5,15:29.5
Fabulous Barbershop,,5,15:29.5
Fabulous Barbershop,"Good cut from Fahad, good vibe from the whole place. Will definitely go again.",5,15:29.5
Fabulous Barbershop,I recently stumbled upon Fabulous Barbershop and I am happy I did. Yen provided an amazing haircut/fade and provided great conversation/vibes. I recommend that everyone in the area visit this barbershop as you will not be disappointed. Thank you!,5,15:29.5
Fabulous Barbershop,I have been coming to Fahad for a year now and hes been the best barber Ive had. Always welcoming and I couldnt be happier with the results.,5,15:29.5
Fabulous Barbershop,,5,15:29.5
Fabulous Barbershop,,5,15:29.5
Fabulous Barbershop,"Fahad is an amazing barber! He does the cleanest skin fade, and his shop is always clean and welcoming!",5,15:29.5
Fabulous Barbershop,,2,15:29.5
Fabulous Barbershop,Fahad and his crew are highly attentive to every detail and make sure to adhere to all of the customers requests.,5,15:30.1
Fabulous Barbershop,"I have been to Fabulous barbershop 3 times now and I am never disappointed.  It is a beautiful, modern and clean environment that is very comfortable and friendly. The owner is wondeful and is always smiling and his staff are terrific. Fernando has cut my hair twice and most recently helped me create a look for a 1920s theme party I was attending and it was perfect, including the shave. Mad respect for Fernando!! I highly recommend Fabulous Barbershop",5,15:30.1
Fabulous Barbershop,Got a haircut and a hot shave with the owner Fahad. He was very personable throughout the whole experience and is a very talented barber. Would recommend!,5,15:30.1
Fabulous Barbershop,Good place for haircut. I was able to walk-in and get a haircut immediately. 3-4 hairstylists are available.,5,15:30.1
Fabulous Barbershop,"Amazing service, very welcoming and friendly. Great place to get a haircut!",5,15:30.1
Fabulous Barbershop,The best experience in the city with Fahd he is on point top notch thank you much appreciate it.,5,15:30.1
Fabulous Barbershop,"Mr. Fahad the hairdresser who did terrible haircut , the request was for a youth and standard haircut, not only was it not what I ordered, but the haircut turned out to be uneven. I dont understand why they are paid money! THIS IS THE WORST HAIRCUT I HAVE EVER HAD, IN MY WHOLE LIFE ! If it was possible to give zero stars, I would do it!",1,15:30.1
Fabulous Barbershop,"Yen, gave me a good haircut",5,15:30.1
Fabulous Barbershop,Place is lovely with good prices and great people .,5,15:30.1
Fabulous Barbershop,"Fahad is the best barber I have found in Ottawa. I have been a customer for over two years now and never disappointed. Easy online booking system, excellent service and great value.",5,15:30.1
Fabulous Barbershop,,5,15:30.7
Fabulous Barbershop,,5,15:30.7
Fabulous Barbershop,"I recently visited this barbershop and had a fantastic experience with Fahad, the owner. His customer service was exceptional, making me feel welcomed and comfortable throughout my visit. Ill definitely be returning in the future",5,15:30.7
Fabulous Barbershop,"Have never been, but it looks like a nice spot to get a trim.",5,15:30.7
Fabulous Barbershop,Fahad is the best,5,15:30.7
Fabulous Barbershop,Farhaad is extremely skilled and friendly barber. Always get an amazing haircut.,5,15:30.7
Fabulous Barbershop,"Was travelling from Vancouver to Ottawa for a wedding. I am very skeptical about switching / trusting another barber, however, Fahad gave me a cut that wishes he lived in Vancouver.  Very professional and well kept barbershop, with an easy system for booking appointments ahead of time but also having the flexibility of dropping in last minute. Fahad was very accommodating and Im excited to go back again the next time Im back.",5,15:30.7
Fabulous Barbershop,Got a really good haircut and under $50. Would definitely recommend it.,4,15:30.7
Fabulous Barbershop,Fabulous all-the-time. Got the same perfect haircut second time as well. Finally I found the saloon that I look forward to go and cut my hair after 5 years coming to the country. Thank you Fahad.,5,15:30.7
Fabulous Barbershop,Yen gave me a hair cut and beard trim. She was fantastic and gave me great advice on how to care for my hair. Ill be back even though its not the closest spot for me.,5,15:30.7
Fabulous Barbershop,Left work early and I booked an appointment for someone who didnt show up. Barbers are generally good but expect a long wait.,2,15:31.2
Fabulous Barbershop,Worst hair cut i have ever had in my whole life. That was done by lady she dont know even basics of the cutting. She dont know to how to handle the trimmer machine. I told her not to cut too short but still she trimmed my hairs very short that now i cant even comb them she stopped when i told her to stop. Honestly dont know about the other barbers but dont go for the lady you guys gonna regret it after. Just ruined my hairs for a month or more.,1,15:31.2
Fabulous Barbershop,,5,15:31.2
Fabulous Barbershop,,5,15:31.2
Fabulous Barbershop,,5,15:31.2
Fabulous Barbershop,,5,15:31.2
Fabulous Barbershop,"Great service, Walked in last minute, Took good care of me. Nice and clean environment. Great ambience.",5,15:31.2
Fabulous Barbershop,"Great service, service as told! Fair price!  Cleanliness is their number one thing outmost seen when you walk in the door and I like the fact that you can book online. They also recommend products what is best for your hair style.",5,15:31.2
Fabulous Barbershop,,5,15:31.2
Fabulous Barbershop,"Fahed the owner is extremely professional, and he cuts your hair like you want to exactly, and he is also kids barber",5,15:31.2
Fabulous Barbershop,,5,15:31.8
Fabulous Barbershop,Ali is the best barber,5,15:31.8
Fabulous Barbershop,,3,15:31.8
Fabulous Barbershop,,5,15:31.8
Fabulous Barbershop,"Great little shop. Friendly service and a great cut by Fahad. Always fast, too.",5,15:31.8
Fabulous Barbershop,Great place to go for a haircut,5,15:31.8
Fabulous Barbershop,School kids are getting trained in this barber shop. I would prefer to go with someone who got experience.,2,15:31.8
Fabulous Barbershop,The best barbers in the city!,5,15:31.8
Fabulous Barbershop,Nice barber Mr moe,4,15:31.8
Fabulous Barbershop,Great experience and great barber! Thank you Ferdinando for the amazing job!,5,15:31.8
The Connoisseur Art and Hair Studio,"He did a nice job but I feel ripped off. The website says 38 and up for a womans haircut. Mine was 85, when I only asked for a simple trim. If its over twice the starting price, it should be made more clear on their website.",1,15:32.4
The Connoisseur Art and Hair Studio,,1,15:32.4
The Connoisseur Art and Hair Studio,"This has to be the worst salon one has to ever visit . This person has no idea about what he is doing . I went here for a layer cut and bangs. He did cut an inch from overall length and blow dried the hair . When I constantly explained him , he just kept saying that looks good n healthy Place is all dirty , he doesn t use proper hygiene techniques. After he cuts the hair , he won t even sweep the hair of floor so we don t walk on the mess. He washed my hair and seated me at drying chair and he started cutting a man s hair then he blow dried , all the hair pieces of that person were on me coz of the air . He even charges you more than the listed prices If you don t want to be robbed or if you don t want to get any disease from all that unhygienic area. Strictly avoid this place",1,15:32.4
The Connoisseur Art and Hair Studio,,4,15:32.4
The Connoisseur Art and Hair Studio,"I always make sure to come here whenever Im in town. Considering I live in an entirely different territory, that says a lot. My hair always looks and feels fantastic after a visit.",5,15:32.4
The Connoisseur Art and Hair Studio,"The owner is so nice and friendly, and comes from 3 generations of hair cutters so he really knows what he s doing! He always asked what I would prefer when he had an idea or could deviate from what I initially wanted, which I really appreciated! I will definitely be going back to him! Worth the money!",5,15:32.4
The Connoisseur Art and Hair Studio,"There was a print on the wall , stating that for haircut its 38$.but the Sr hair dresser charged me 75$. When asked, he said the lower price for his students!",3,15:32.4
The Connoisseur Art and Hair Studio,"Haircut was ok after I directed him to cut more. The floor was a mess and covered in hair. It was disgusting. I was the only one in the shop and he did not have clients when I walked in. He was painting. The sign says $17, but he charged me $26. I paid it without complaint. He only takes cash, which I think is fishy. Hes a very nice guy, but I wont go back. Update: I have reported him to the tax authorities, because he didnt accept cards, and only accepts cash.",2,15:32.4
The Connoisseur Art and Hair Studio,Thank you for fitting my bf in for a cut on Christmas Eve. He looked really great!,5,15:32.4
The Connoisseur Art and Hair Studio,"Nice guy with nice collection, ok technique, poor tools.",3,15:32.4
The Connoisseur Art and Hair Studio,Great service,5,15:32.9
The Connoisseur Art and Hair Studio,"The guys a magician simply put, excellent haircut, my girls are extremely Happy.",5,15:32.9
The Connoisseur Art and Hair Studio,First time going and I loved the results!! Will be going back!!,5,15:32.9
The Connoisseur Art and Hair Studio,I feel very bad about leaving this review. I never ever leave bad reviews. Went in for a haircut with specific instructions and came out with a uneven bowl cut.,1,15:32.9
The Connoisseur Art and Hair Studio,"Needed a quick trim, owner was friendly, swift, did an amazing job!",5,15:33.0
The Connoisseur Art and Hair Studio,The best hair artist. Whenever I come from GTA I always come hair to treat my hair for the best look. Highly recommended,5,15:33.0
The Connoisseur Art and Hair Studio,Gamal stands out with his passion for his craft. He is an amazing person with multidisciplinary skills.,5,15:33.0
The Connoisseur Art and Hair Studio,I have very fine hair and so far my experience with different salons in Ottawa been very ordinary but today was definitely my day!! Gamal did absolutely amazing job with giving me a cut that I truly loved !! A little expensive though.. 85$ just for a cut! But Otherwise great !,5,15:33.0
The Connoisseur Art and Hair Studio,"Gamal is an architect, painter, hairdresser, and more. If you havent seen his work in person, you are absolutely missing out! This store is an art gallery, gives you plenty to look at during your visit. Try having your hair dressed by an architect, its quite efficient! I hope my pictures convey the amazing experience I had",5,15:33.0
The Connoisseur Art and Hair Studio,"Gamal has been cutting my familys hair over 4 generations. He has a wealth of knowledge for hair. Whether its straight, curly, thick or thin he has a method to cut it and make it look amazing. He has reasonable prices and shows amazing customer service to make sure we all feel at home in his shop. His shop doubles as an art studio which features some of his own work and some pieces from over seas. Its worth a visit anytime youre close to Elgin and need a trim.",5,15:33.0
The Connoisseur Art and Hair Studio,The owner has been cutting my familys hair for over 22 years over 4 generations. Hes been cutting my hair since I was a baby. His prices are fair from my experience and he proves his skill each time I come in for a visit. His hair studio doubles as an art gallery with a number of pieces from the east. Its definitely worth the visit for the atmosphere he sets while he cuts your hair.,5,15:33.6
The Connoisseur Art and Hair Studio,I always have a great experience here! Gamal does a great job with my hair. The ambience of the hair salon with all of Gamals art and photography is very special and unlike any other place Ive ever been to.,5,15:33.6
The Connoisseur Art and Hair Studio,He did a great job on my hair. He gave me some suggestions about how to treat  my hair. He has been my hairdresser for 9 years and i do recommend him. My hair looks much better. Thanks Gamal.,5,15:33.6
The Connoisseur Art and Hair Studio,"My wife just got her hair cut, Gamal is amazing. I recommend him 100%. We have been coming to his shop for the last 10 years.",5,15:33.6
The Connoisseur Art and Hair Studio,AVOID This place/man,1,15:33.6
The Connoisseur Art and Hair Studio,"Good job, but too expensive and unpredictable",2,15:33.6
The Connoisseur Art and Hair Studio,"I have been a client of Gamal at the Connoisseur for over 15 years. I return every month because Gamal does an excellent job cutting my hair, he is a professional, and cares about his clients. I whole heartedly recommend Gamal and am glad I found the Connoisseur hair studio.",5,15:33.6
The Connoisseur Art and Hair Studio,Very professional!,5,15:33.6
The Connoisseur Art and Hair Studio,Professional unique NY style expertise.  Highly +++ recommended,5,15:33.6
The Connoisseur Art and Hair Studio,,5,15:33.6
The Connoisseur Art and Hair Studio,,5,15:34.3
The Connoisseur Art and Hair Studio,"Just hands down the best haircut Ive ever gotten, and the fastest! The owner was a true gentleman, very friendly and cut my hair exactly as I asked.",5,15:34.3
The Connoisseur Art and Hair Studio,Great service ... Loved the experience..,5,15:34.3
The Connoisseur Art and Hair Studio,,5,15:34.3
The Connoisseur Art and Hair Studio,My daugther got her hair cut and it was a great experience. The hairstylist was very enthusiastic and encouraging. Also the cut was gorgeous.,5,15:34.3
The Connoisseur Art and Hair Studio,It is very very pricy and after i wash my hair (waited 3days) most of the colours stripped away.,1,15:34.3
The Connoisseur Art and Hair Studio,,5,15:34.3
The Connoisseur Art and Hair Studio,"I had the most wonderful experience there today. The owner is the kindest man,and a great hairdresser. He made me feel like a new woman, and I left with a bounce in my step and not a huge dent in my wallet. The professional yet casual environment made me feel at home. I will be making this my go to from now on and will highly recommend this salon to everyone I know.",5,15:34.3
The Connoisseur Art and Hair Studio,"the owner was extremely knowledgeable in his work. it was the best hair cut in my life, you definitely need to come here. The price is very reasonable, and he is very talented. I cant express how much I loved the cut I had received and am definitely coming back here again.",5,15:34.3
The Connoisseur Art and Hair Studio,,5,15:34.3
The Connoisseur Art and Hair Studio,,5,15:34.8
The Connoisseur Art and Hair Studio,,5,15:34.8
The Connoisseur Art and Hair Studio,"Good haircut, but less rough the next time. you were cutting way too fast, and almost snipe my ear lol",5,15:34.8
The Connoisseur Art and Hair Studio,"Went to do an ombre, but then Gamal suggested something far better and my hair looks a lot healthier cause I had splitends on my splitends. So he trimmed my hair and did a 2 color tone mix highlight between violet and hazel. Love the results! Thanks Gamal. Will be back again.",5,15:34.8
The Connoisseur Art and Hair Studio,,5,15:34.8
The Connoisseur Art and Hair Studio,"The place is  dirty, the owner is rude, edgy man and I would do a better job with my eyes closed. I wouldnt go back",1,15:34.8
The Connoisseur Art and Hair Studio,Amazing job!! Jamal did a cut and highlights and he did a beautiful job!,5,15:34.8
The Connoisseur Art and Hair Studio,Jamal did a really great job in styling my hair. He did a layer cut which suits to the texture of my hair. He did every step with precision and neatness. I highly recommend this place for a nice hair cut. Amazing customer service.,5,15:34.9
The Connoisseur Art and Hair Studio,"Friendly staff, good work, and great prices",4,15:34.9
The Connoisseur Art and Hair Studio,,5,15:34.9
Red Salon,,5,15:35.4
Red Salon,Friendly and stylists are great at what they do. Always a great experience at the Red Salon.,5,15:35.4
Red Salon,Emily M gave me the best experience for my cut! She kept checking in with me throughout the cut to make sure I was satisfied. Can t recommend her enough!,5,15:35.4
Red Salon,,5,15:35.4
Red Salon,,5,15:35.4
Red Salon,"I was in Canada visiting family when I realized I needed to get my hair colored.  Red was in a convenient location and, amazingly, had an opening same day.  When I arrived, I was taken care of by Heidi.  She was wonderful.  She did a great job coloring my hair.  I decided to let her cut it as well.  Wow.  That is the best cut Ive had in years.  And the best blowout Ive had in years.  Kinda makes me wish I lived in Ottawa.  Next time I visit Ottawa, Ill make sure Im in need of a cut/color.  Great place, great vibe, and very clean.",5,15:35.4
Red Salon,Got a very poor quality cut. I reached out to see if I could get it fixed and I didnt get a response.,1,15:35.4
Red Salon,"I would like to write a special thank you to Heidi and her remarkable work on my very long hair. My highlights are spectacular! Now that the summer is coming, ladies I highly recommend this salon",5,15:35.4
Red Salon,Excellent professional service A great experience every time. Services:,5,15:35.4
Red Salon,Carolyn is an amazing stylist,5,15:35.4
Red Salon,,1,15:35.9
Red Salon,"I went in last week for a cut and color from Heidi with some great advice from Carolyn, guiding me in the right direction. It was a great experience with amazing results. Highly recommend! Im very happy I found a great salon, I will be returning for sure!",5,15:36.0
Red Salon,,5,15:36.0
Red Salon,Where I have been going for years to get my hair done.  Really good with curly hair.,5,15:36.0
